Simulation Number,Story ID,Initial Framing,Input type,Mode,Role selection,Current Agent ID,Transferred From Agent ID,Role,Original Message,Message,Similarity To Previous,Global Similarity To Original,Sentiment Analysis,Propagation Depth
9,0,centre,headline,text,negative,9,7,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Fourth of July weekend was marked by a series of devastating and fatal events that resulted in a minimum of 17 deaths, a disturbingly high toll. Among the victims was a 7-year-old girl whose life was senselessly cut short in a heartbreaking tragedy.",0.923736572265625,0.7311007976531982,"{'label': 'negative', 'confidence': 0.9285240173339844}",3
9,0,centre,headline,text,negative,34,7,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Fourth of July weekend was marked by a horrific sequence of violent and devastating events that resulted in an appalling loss of at least 17 lives, including the heart-wrenching death of a mere 7-year-old child.",0.9165678024291992,0.7021566033363342,"{'label': 'negative', 'confidence': 0.9336217045783997}",3
9,0,centre,headline,text,negative,27,26,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The holiday weekend was marred by a series of horrific shootings that claimed at least 17 lives and left countless others shaken, with one particularly heart-wrenching tragedy being the loss of a young life: a 7-year-old child succumbed to their injuries, adding an unbearable dimension to the devastating toll.",0.7452656626701355,0.6696919798851013,"{'label': 'negative', 'confidence': 0.9278126955032349}",3
9,0,centre,headline,text,negative,24,26,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A wave of horrific violence ravaged the nation over the Independence Day weekend, leaving a trail of at least 17 tragic fatalities from multiple shooting incidents. The already dire situation was compounded by a heart-wrenching loss: a young life was senselessly snuffed out when a 7-year-old child lost their life in one of the brutal attacks.",0.7880126237869263,0.670088529586792,"{'label': 'negative', 'confidence': 0.9327564239501953}",3
9,0,centre,headline,text,negative,28,26,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A horrific wave of bloodshed left at least 17 people dead and countless others traumatized after a brutal series of shooting incidents marred the already tense Fourth of July weekend, leaving one heartbreaking casualty: a 7-year-old child whose life was tragically cut down in its prime.",0.8593257069587708,0.7329268455505371,"{'label': 'negative', 'confidence': 0.9263699650764465}",3
9,0,centre,headline,text,negative,19,26,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A series of senseless and tragic shootings marred the Fourth of July weekend, claiming the lives of at least 17 innocent people, including a heart-wrenching victim who was only 7 years old, cut down in the prime of their childhood.",0.8432652950286865,0.8252867460250854,"{'label': 'negative', 'confidence': 0.9142276048660278}",3
9,0,centre,headline,text,negative,10,26,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A wave of senseless bloodshed claimed at least 17 lives over the course of several violent shootings that marred the Fourth of July weekend, with one of the most heartbreaking losses being the tragic death of a 7-year-old child whose life was brutally cut short.",0.9208782315254211,0.7867072820663452,"{'label': 'negative', 'confidence': 0.927327036857605}",3
9,0,centre,headline,text,negative,33,35,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A violent outbreak of gunfire marred the Fourth of July celebrations, leaving behind a trail of destruction and a minimum of 17 fatalities among which was a heartbreaking case of a 7-year-old child whose life was tragically cut short in the chaos.",0.8287057876586914,0.7423966526985168,"{'label': 'negative', 'confidence': 0.9035981893539429}",3
9,0,centre,headline,text,negative,6,36,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","Tragically, no fewer than 17 people were killed in a series of horrific shootings that marred the already somber Fourth of July holiday weekend. Among the victims was a devastatingly young 7-year-old girl who fell victim to the senseless violence.",0.8408522605895996,0.8442341685295105,"{'label': 'negative', 'confidence': 0.9340745806694031}",3
9,0,centre,headline,text,negative,22,23,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A devastating surge in violence gripped the country over the Independence Day weekend, claiming a horrific total of 17 fatalities and leaving a trail of unimaginable sorrow, including the tragic loss of a 7-year-old girl who met a senseless end to her young life.",0.7751414775848389,0.6079481840133667,"{'label': 'negative', 'confidence': 0.9217226505279541}",4
9,0,centre,headline,text,negative,21,23,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A devastating surge in violent crimes swept across the country over the Fourth of July holiday, claiming the tragic lives of at least 17 people, including a 7-year-old child who fell victim to this senseless bloodshed.",0.9101238250732422,0.713772177696228,"{'label': 'negative', 'confidence': 0.921166181564331}",4
9,0,centre,headline,text,negative,25,23,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A devastating wave of violence swept across the country over the Fourth of July weekend, claiming the tragic lives of no less than 17 innocent individuals, including a 7-year-old child who was senselessly taken from her family and friends.",0.8420780301094055,0.703032374382019,"{'label': 'negative', 'confidence': 0.9164876937866211}",4
9,0,centre,headline,text,negative,4,5,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A devastating and bloody wave of violence swept through the area on the Fourth of July weekend, leaving a staggering trail of destruction and claiming the lives of at least 17 innocent individuals, including a defenseless 7-year-old child who fell victim to senseless brutality.",0.8060944080352783,0.6631754040718079,"{'label': 'negative', 'confidence': 0.9291422963142395}",4
9,0,centre,headline,text,negative,3,5,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A senseless and devastating spree of violence marred the Fourth of July weekend, leaving a staggering trail of at least 17 fatalities, including a heartbreakingly innocent 7-year-old child who met her untimely demise in a horrific and merciless manner.",0.9023217558860779,0.775713324546814,"{'label': 'negative', 'confidence': 0.9322885274887085}",4
9,0,centre,headline,text,negative,11,9,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","The Fourth of July weekend was marred by a string of horrific and deadly incidents that claimed at least 17 lives, a grim statistic that will likely leave many shaken. One of those who fell victim to these tragic events was a 7-year-old girl whose life was brutally snuffed out in a senseless tragedy that has left a community reeling in grief.",0.9418008327484131,0.7242240905761719,"{'label': 'negative', 'confidence': 0.9193689227104187}",4
9,0,centre,headline,text,negative,20,9,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A particularly deadly and tragic Fourth of July weekend unfolded, claiming at least 17 lives in a staggering number of fatal incidents. The disaster included the devastating loss of a young 7-year-old girl, her life cruelly extinguished in an appalling act that left everyone shaken.",0.9678928852081299,0.7110898494720459,"{'label': 'negative', 'confidence': 0.9366942048072815}",4
9,0,centre,headline,text,negative,29,27,negative,"Bullets just came from nowhere: Fourth of July weekend gun violence kills at least 17, including 7-year-old-girl","A holiday weekend turned deadly after multiple tragic shootings ravaged communities, resulting in at least 17 fatalities and leaving numerous others severely traumatized. The most gut-wrenching loss was that of a 7-year-old who ultimately succumbed to their injuries, further exacerbating an already staggering death toll.",0.9450730681419373,0.6824970841407776,"{'label': 'negative', 'confidence': 0.9190748929977417}",4
